0.00285714,0.522433
0.00287982,0.553681
0.00290249,0.584719
0.00292517,0.615423
0.00294785,0.645675
0.00297052,0.675354
0.0029932,0.704344
0.00301587,0.732532
0.00303855,0.759805
0.00306122,0.786058
0.0030839,0.811188
0.00310658,0.835094
0.00312925,0.857685
0.00315193,0.87887
0.0031746,0.898566
0.00319728,0.916697
0.00321995,0.933191
0.00324263,0.947982
0.00326531,0.961014
0.00328798,0.972235
0.00331066,0.9816
0.00333333,0.989074
0.00335601,0.994626
0.00337868,0.998235
0.00340136,0.999886
0.00342404,0.999573
0.00344671,0.997298
0.00346939,0.993069
0.00349206,0.986903
0.00351474,0.978824
0.00353742,0.968864
0.00356009,0.957062
0.00358277,0.943464
0.00360544,0.928124
0.00362812,0.911103
0.00365079,0.892465
0.00367347,0.872287
0.00369615,0.850645
0.00371882,0.827626
0.0037415,0.80332
0.00376417,0.777822
0.00378685,0.751233
0.00380952,0.723657
0.0038322,0.695201
0.00385488,0.66598
0.00387755,0.636106
0.00390023,0.605698
0.0039229,0.574873
0.00394558,0.543755
0.00396825,0.512465
0.00399093,0.481126
0.00401361,0.449861
0.00403628,0.418793
0.00405896,0.388044
0.00408163,0.357735
0.00410431,0.327985
0.00412698,0.298909
0.00414966,0.270625
0.00417234,0.243241
0.00419501,0.216867
0.00421769,0.191603
0.00424036,0.167551
0.00426304,0.144806
0.00428571,0.123453
0.00430839,0.103582
0.00433107,0.0852654
0.00435374,0.0685765
0.00437642,0.0535824
0.00439909,0.0403403
0.00442177,0.0289029
0.00444444,0.019314
0.00446712,0.0116097
0.0044898,0.00581804
0.00451247,0.00196803
0.00453515,6.71148e-05
0.00455782,0.000292271
0.0045805,0.00234476
0.00460317,0.00635239
0.00462585,0.0122994
0.00464853,0.0201624
0.0046712,0.0299106
0.00469388,0.0415053
0.00471655,0.0549018
0.00473923,0.0700468
0.0047619,0.0868808
0.00478458,0.105337
0.00480726,0.125345
0.00482993,0.146824
0.00485261,0.169692
0.00487528,0.193856
0.00489796,0.219223
0.00492063,0.245694
0.00494331,0.273163
0.00496599,0.301524
0.00498866,0.330665
0.00501134,0.36047
0.00503401,0.390824
0.00505669,0.421607
0.00507936,0.452697
0.00510204,0.483974
0.00512472,0.515313
0.00514739,0.546594
0.00517007,0.57769
0.00519274,0.608481
0.00521542,0.638846
0.0052381,0.668665
0.00526077,0.697822
0.00528345,0.726202
0.00530612,0.753693
0.0053288,0.780187
0.00535147,0.80558
0.00537415,0.829774
0.00539683,0.85267
0.0054195,0.874182
0.00544218,0.894225
0.00546485,0.912718
0.00548753,0.929589
0.0055102,0.944773
0.00553288,0.95821
0.00555556,0.969846
0.00557823,0.979637
0.00560091,0.987543
0.00562358,0.993534
0.00564626,0.997586
0.00566893,0.999683
0.00569161,0.999817
0.00571429,0.997987
0.00573696,0.994201
0.00575964,0.988473
0.00578231,0.980827
0.00580499,0.971291
0.00582766,0.959904
0.00585034,0.94671
0.00587302,0.93176
0.00589569,0.915115
0.00591837,0.896839
0.00594104,0.877004
0.00596372,0.855688
0.00598639,0.832974
0.00600907,0.808952
0.00603175,0.783716
0.00605442,0.757366
0.0060771,0.730005
0.00609977,0.70174
0.00612245,0.672683
0.00614512,0.642947
0.0061678,0.612648
0.00619048,0.581909
0.00621315,0.550847
0.00623583,0.519585
0.0062585,0.488246
0.00628118,0.456955
0.00630385,0.425831
0.00632653,0.394998
0.00634921,0.364578
0.00637188,0.334691
0.00639456,0.305453
0.00641723,0.276979
0.00643991,0.249381
0.00646259,0.222767
0.00648526,0.197243
0.00650794,0.172906
0.00653061,0.149855
0.00655329,0.128179
0.00657596,0.107963
0.00659864,0.0892869
0.00662132,0.0722227
0.00664399,0.056839
0.00666667,0.0431952
0.00668934,0.0313408
0.00671202,0.0213309
0.00673469,0.013191
0.00675737,0.00696701
0.00678005,0.00267112
0.00680272,0.000327021
0.0068254,9.94503e-05
0.00684807,0.00170618
0.00687075,0.00527054
0.00689342,0.0107786
0.0069161,0.0182086
0.00693878,0.0275314
0.00696145,0.0387104
0.00698413,0.0517013
0.0070068,0.0664538
0.00702948,0.0829099
0.00705215,0.101004
0.00707483,0.120666
0.00709751,0.141818
0.00712018,0.164377
0.00714286,0.188255
0.00716553,0.213358
0.00718821,0.239586
0.00721088,0.266838
0.00723356,0.295006
0.00725624,0.323979
0.00727891,0.353644
0.00730159,0.383884
0.00732426,0.41458
0.00734694,0.445611
0.00736961,0.476856
0.00739229,0.508192
0.00741497,0.539495
0.00743764,0.570644
0.00746032,0.601516
0.00748299,0.631989
0.00750567,0.661942
0.00752834,0.691259
0.00755102,0.719826
0.0075737,0.747528
0.00759637,0.774258
0.00761905,0.799911
0.00764172,0.824385
0.0076644,0.847585
0.00768707,0.869419
0.00770975,0.889803
0.00773243,0.908654
0.0077551,0.925901
0.00777778,0.941474
0.00780045,0.955312
0.00782313,0.967362
0.00784581,0.977576
0.00786848,0.985913
0.00789116,0.992342
0.00791383,0.996836
0.00793651,0.999379
0.00795918,0.999959
0.00798186,0.998575
0.00800453,0.995233
0.00802721,0.989945
0.00804989,0.982731
0.00807256,0.973622
0.00809524,0.962652
0.00811791,0.949864
0.00814059,0.93531
0.00816326,0.919044
0.00818594,0.901133
0.00820862,0.881645
0.00823129,0.860658
0.00825397,0.838254
0.00827664,0.814522
0.00829932,0.789553
0.008322,0.763447
0.00834467,0.736307
0.00836735,0.708238
0.00839002,0.67935
0.0084127,0.649758
0.00843537,0.619579
0.00845805,0.588928
0.00848073,0.557928
0.0085034,0.526701
0.00852608,0.495369
0.00854875,0.464056
0.00857143,0.432884
0.0085941,0.401974
0.00861678,0.37145
0.00863946,0.34143
0.00866213,0.312035
0.00868481,0.283377
0.00870748,0.255569
0.00873016,0.228723
0.00875283,0.202941
0.00877551,0.178328
0.00879819,0.154977
0.00882086,0.132981
0.00884354,0.112425
0.00886621,0.0933929
0.00888889,0.0759568
0.00891156,0.0601842
0.00893424,0.0461396
0.00895692,0.0338744
0.00897959,0.0234404
0.00900227,0.0148777
0.00902494,0.00821218
0.00904762,0.00347695
0.00907029,0.000688434
0.00909297,8.10623e-06
0.00911565,0.00116879
0.00913832,0.00428939
0.009161,0.00935709
0.00918367,0.0163526
0.00920635,0.0252481
0.00922902,0.0360089
0.0092517,0.0485924
0.00927438,0.0629495
0.00929705,0.0790235
0.00931973,0.0967515
0.0093424,0.116064
0.00936508,0.136883
0.00938775,0.15913
0.00941043,0.182718
0.00943311,0.20755
0.00945578,0.233532
0.00947846,0.260561
0.00950113,0.28853
0.00952381,0.31733
0.00954648,0.346847
0.00956916,0.376966
0.00959184,0.407569
0.00961451,0.438535
0.00963719,0.469742
0.00965986,0.501068
0.00968254,0.53239
0.00970522,0.563586
0.00972789,0.594531
0.00975057,0.625104
0.00977324,0.655186
0.00979592,0.684658
0.00981859,0.713405
0.00984127,0.741314
0.00986395,0.768274
0.00988662,0.794181
0.0099093,0.818932
0.00993197,0.842429
0.00995465,0.864581
0.00997732,0.885302
0.01,0.904509
0.0100227,0.922126
0.0100454,0.938085
0.010068,0.952323
0.0100907,0.964783
0.0101134,0.975418
0.0101361,0.984185
0.0101587,0.99105
0.0101814,0.995986
0.0102041,0.998973
0.0102268,0.999999
0.0102494,0.999062
0.0102721,0.996164
0.0102948,0.991316
0.0103175,0.984538
0.0103401,0.975857
0.0103628,0.965307
0.0103855,0.952928
0.0104082,0.93877
0.0104308,0.922888
0.0104535,0.905344
0.0104762,0.886209
0.0104989,0.865555
0.0105215,0.843466
0.0105442,0.820028
0.0105669,0.795331
0.0105896,0.769475
0.0106122,0.74256
0.0106349,0.714692
0.0106576,0.685981
0.0106803,0.656539
0.0107029,0.626482
0.0107256,0.595928
0.0107483,0.564998
0.010771,0.533813
0.0107937,0.502494
0.0108163,0.471165
0.010839,0.43995
0.0108617,0.408968
0.0108844,0.378347
0.010907,0.348202
0.0109297,0.318655
0.0109524,0.289819
0.0109751,0.26181
0.0109977,0.234735
0.0110204,0.208702
0.0110431,0.183815
0.0110658,0.160168
0.0110884,0.137857
0.0111111,0.116967
0.0111338,0.0975812
0.0111565,0.0797746
0.0111791,0.0636192
0.0112018,0.0491756
0.0112245,0.0365032
0.0112472,0.0256498
0.0112698,0.0166563
0.0112925,0.00955972
0.0113152,0.00438178
0.0113379,0.00114921
0.0113605,-0.000129819
0.0113832,0.000732571
0.0114059,0.00340834
0.0114286,0.0080353
0.0114512,0.0145949
0.0114739,0.0230615
0.0114966,0.0334018
0.0115193,0.0455752
0.011542,0.059534
0.0115646,0.0752223
0.0115873,0.0925802
0.01161,0.111539
0.0116327,0.132024
0.0116553,0.153954
0.011678,0.177244
0.0117007,0.201802
0.0117234,0.227531
0.011746,0.254332
0.0117687,0.282096
0.0117914,0.310717
0.0118141,0.340082
0.0118367,0.370074
0.0118594,0.400578
0.0118821,0.431472
0.0119048,0.462635
0.0119274,0.493945
0.0119501,0.525279
0.0119728,0.556512
0.0119955,0.587526
0.0120181,0.618195
0.0120408,0.648399
0.0120635,0.67802
0.0120862,0.706942
0.0121088,0.735051
0.0121315,0.762236
0.0121542,0.788391
0.0121769,0.813412
0.0121995,0.837203
0.0122222,0.859669
0.0122449,0.880723
0.0122676,0.90028
0.0122902,0.918265
0.0123129,0.934607
0.0123356,0.949241
0.0123583,0.96211
0.012381,0.973164
0.0124036,0.982358
0.0124263,0.989658
0.012449,0.995034
0.0124717,0.998466
0.0124943,0.999939
0.012517,0.999448
0.0125397,0.996994
0.0125624,0.992589
0.012585,0.986247
0.0126077,0.977996
0.0126304,0.967866
0.0126531,0.955899
0.0126757,0.942141
0.0126984,0.926645
0.0127211,0.909474
0.0127438,0.890693
0.0127664,0.870379
0.0127891,0.848609
0.0128118,0.825469
0.0128345,0.80105
0.0128571,0.775449
0.0128798,0.748766
0.0129025,0.721103
0.0129252,0.692574
0.0129478,0.663288
0.0129705,0.633362
0.0129932,0.602911
0.0130159,0.572055
0.0130385,0.540916
0.0130612,0.509616
0.0130839,0.478279
0.0131066,0.447026
0.0131293,0.415983
0.0131519,0.385268
0.0131746,0.355006
0.0131973,0.325312
0.01322,0.296303
0.0132426,0.268096
0.0132653,0.240801
0.013288,0.214522
0.0133107,0.189365
0.0133333,0.165427
0.013356,0.142805
0.0133787,0.121585
0.0134014,0.101851
0.013424,0.0836791
0.0134467,0.0671431
0.0134694,0.0523053
0.0134921,0.0392253
0.0135147,0.0279529
0.0135374,0.0185334
0.0135601,0.0110014
0.0135828,0.0053888
0.0136054,0.00171345
0.0136281,-1.19209e-05
0.0136508,0.000397801
0.0136735,0.00262848
0.0136961,0.00681311
0.0137188,0.0129354
0.0137415,0.0209711
0.0137642,0.0308894
0.0137868,0.0426496
0.0138095,0.0562071
0.0138322,0.0715081
0.0138549,0.0884926
0.0138776,0.107094
0.0139002,0.127238
0.0139229,0.148848
0.0139456,0.171836
0.0139683,0.196113
0.0139909,0.221585
0.0140136,0.248151
0.0140363,0.275707
0.014059,0.304143
0.0140816,0.333349
0.0141043,0.363209
0.014127,0.393607
0.0141497,0.424423
0.0141723,0.455534
0.014195,0.486822
0.0142177,0.518161
0.0142404,0.549429
0.014263,0.580503
0.0142857,0.61126
0.0143084,0.64158
0.0143311,0.671344
0.0143537,0.700437
0.0143764,0.728739
0.0143991,0.756144
0.0144218,0.782542
0.0144444,0.807831
0.0144671,0.83191
0.0144898,0.854685
0.0145125,0.876067
0.0145351,0.895971
0.0145578,0.91432
0.0145805,0.93104
0.0146032,0.946068
0.0146259,0.959343
0.0146485,0.970813
0.0146712,0.980434
0.0146939,0.988167
0.0147166,0.993983
0.0147392,0.997857
0.0147619,0.999776
0.0147846,0.999732
0.0148073,0.997724
0.0148299,0.99376
0.0148526,0.987857
0.0148753,0.980038
0.014898,0.970332
0.0149206,0.958778
0.0149433,0.945422
0.014966,0.930316
0.0149887,0.91352
0.0150113,0.895099
0.015034,0.875126
0.0150567,0.853679
0.0150794,0.830843
0.015102,0.806707
0.0151247,0.781366
0.0151474,0.754919
0.0151701,0.727471
0.0151927,0.699129
0.0152154,0.670005
0.0152381,0.640214
0.0152608,0.609871
0.0152834,0.579097
0.0153061,0.548011
0.0153288,0.516737
0.0153515,0.485397
0.0153741,0.454117
0.0153968,0.423015
0.0154195,0.392215
0.0154422,0.361839
0.0154649,0.332005
0.0154875,0.302831
0.0155102,0.274431
0.0155329,0.246919
0.0155556,0.2204
0.0155782,0.194981
0.0156009,0.170757
0.0156236,0.147827
0.0156463,0.126282
0.0156689,0.106201
0.0156916,0.0876668
0.0157143,0.0707554
0.015737,0.0555262
0.0157596,0.0420395
0.0157823,0.0303565
0.015805,0.0205113
0.0158277,0.0125474
0.0158503,0.0064947
0.015873,0.00237778
0.0158957,0.000210583
0.0159184,0.00016439
0.015941,0.0019494
0.0159637,0.00569108
0.0159864,0.0113748
0.0160091,0.0189781
0.0160317,0.0284712
0.0160544,0.0398175
0.0160771,0.052971
0.0160998,0.0678809
0.0161224,0.0844884
0.0161451,0.102728
0.0161678,0.122529
0.0161905,0.143813
0.0162132,0.166496
0.0162358,0.190489
0.0162585,0.215698
0.0162812,0.242022
0.0163039,0.269361
0.0163265,0.297608
0.0163492,0.326649
0.0163719,0.356371
0.0163946,0.386657
0.0164172,0.417388
0.0164399,0.448444
0.0164626,0.479703
0.0164853,0.511041
0.0165079,0.542336
0.0165306,0.573465
0.0165533,0.604304
0.016576,0.634735
0.0165986,0.664636
0.0166213,0.693889
0.016644,0.722382
0.0166667,0.75
0.0166893,0.776636
0.016712,0.802185
0.0167347,0.826548
0.0167574,0.849627
0.01678,0.871334
0.0168027,0.891581
0.0168254,0.910289
0.0168481,0.927386
0.0168707,0.942804
0.0168934,0.956482
0.0169161,0.968367
0.0169388,0.978412
0.0169615,0.986577
0.0169841,0.992831
0.0170068,0.997148
0.0170295,0.999512
0.0170522,0.999914
0.0170748,0.998352
0.0170975,0.994832
0.0171202,0.989368
0.0171429,0.981982
0.0171655,0.972702
0.0171882,0.961564
0.0172109,0.948613
0.0172336,0.9339
0.0172562,0.917483
0.0172789,0.899425
0.0173016,0.879797
0.0173243,0.858678
0.0173469,0.83615
0.0173696,0.812301
0.0173923,0.787225
0.017415,0.761021
0.0174376,0.733791
0.0174603,0.705643
0.017483,0.676687
0.0175057,0.647038
0.0175283,0.61681
0.017551,0.586122
0.0175737,0.555097
0.0175964,0.523856
0.017619,0.49252
0.0176417,0.461215
0.0176644,0.430061
0.0176871,0.399181
0.0177098,0.368699
0.0177324,0.338731
0.0177551,0.309397
0.0177778,0.280812
0.0178005,0.253089
0.0178231,0.226332
0.0178458,0.200654
0.0178685,0.17615
0.0178912,0.15292
0.0179138,0.131053
0.0179365,0.110632
0.0179592,0.0917417
0.0179819,0.0744531
0.0180045,0.0588366
0.0180272,0.0449495
0.0180499,0.0328512
0.0180726,0.0225849
0.0180952,0.0141911
0.0181179,0.00770259
0.0181406,0.00314185
0.0181633,0.000532627
0.0181859,3.24845e-05
0.0182086,0.00137156
0.0182313,0.00466961
0.018254,0.00991365
0.0182766,0.0170839
0.0182993,0.0261498
0.018322,0.0370781
0.0183447,0.049825
0.0183673,0.0643406
0.01839,0.0805677
0.0184127,0.0984426
0.0184354,0.117895
0.018458,0.138849
0.0184807,0.161221
0.0185034,0.184925
0.0185261,0.209866
0.0185488,0.235947
0.0185714,0.263066
0.0185941,0.291115
0.0186168,0.319985
0.0186395,0.349563
0.0186621,0.379731
0.0186848,0.410372
0.0187075,0.441362
0.0187302,0.472585
0.0187528,0.503916
0.0187755,0.535231
0.0187982,0.566412
0.0188209,0.597328
0.0188435,0.627862
0.0188662,0.657893
0.0188889,0.687304
0.0189116,0.71598
0.0189342,0.743806
0.0189569,0.770676
0.0189796,0.796481
0.0190023,0.821122
0.0190249,0.844501
0.0190476,0.866527
0.0190703,0.887113
0.019093,0.906176
0.0191156,0.923645
0.0191383,0.93945
0.019161,0.953529
0.0191837,0.965826
0.0192063,0.976292
0.019229,0.984888
0.0192517,0.991579
0.0192744,0.996338
0.0192971,0.999147
0.0193197,0.999995
0.0193424,0.99888
0.0193651,0.995804
0.0193878,0.99078
0.0194104,0.983827
0.0194331,0.974974
0.0194558,0.964255
0.0194785,0.951712
0.0195011,0.937396
0.0195238,0.921361
0.0195465,0.90367
0.0195692,0.884393
0.0195918,0.863606
0.0196145,0.84139
0.0196372,0.817833
0.0196599,0.793028
0.0196825,0.767071
0.0197052,0.740064
0.0197279,0.712116
0.0197506,0.683334
0.0197732,0.653831
0.0197959,0.623724
0.0198186,0.593131
0.0198413,0.562171
0.0198639,0.530968
0.0198866,0.499643
0.0199093,0.468322
0.019932,0.437122
0.0199546,0.406168
0.0199773,0.375585
0.02,0.34549
0.0200227,0.316003
0.0200454,0.287237
0.020068,0.259307
0.0200907,0.232324
0.0201134,0.20639
0.0201361,0.181612
0.0201587,0.158083
0.0201814,0.135897
0.0202041,0.11514
0.0202268,0.0958949
0.0202494,0.0782378
0.0202721,0.0622344
0.0202948,0.0479504
0.0203175,0.0354436
0.0203401,0.0247554
0.0203628,0.0159322
0.0203855,0.00900722
0.0204082,0.00400758
0.0204308,0.00095439
0.0204535,-0.000146508
0.0204762,0.000894845
0.0204989,0.00374848
0.0205215,0.00855178
0.0205442,0.0152858
0.0205669,0.023925
0.0205896,0.0344338
0.0206122,0.0467717
0.0206349,0.0608902
0.0206576,0.0767338
0.0206803,0.0942402
0.0207029,0.113339
0.0207256,0.133958
0.0207483,0.156016
0.020771,0.179425
0.0207937,0.204093
0.0208163,0.229924
0.020839,0.256816
0.0208617,0.284664
0.0208844,0.313357
0.020907,0.342784
0.0209297,0.372828
0.0209524,0.403372
0.0209751,0.434295
0.0209977,0.465477
0.0210204,0.496794
0.0210431,0.528124
0.0210658,0.559344
0.0210884,0.59033
0.0211111,0.620961
0.0211338,0.651117
0.0211565,0.68068
0.0211791,0.709532
0.0212018,0.737562
0.0212245,0.764658
0.0212472,0.790714
0.0212698,0.815628
0.0212925,0.839303
0.0213152,0.861644
0.0213379,0.882564
0.0213605,0.901982
0.0213832,0.91982
0.0214059,0.936009
0.0214286,0.950485
0.0214512,0.963191
0.0214739,0.974077
0.0214966,0.983101
0.0215193,0.990227
0.0215419,0.995427
0.0215646,0.99868
0.0215873,0.999975
0.02161,0.999305
0.0216327,0.996674
0.0216553,0.992092
0.021678,0.985576
0.0217007,0.977152
0.0217234,0.966853
0.021746,0.954721
0.0217687,0.940802
0.0217914,0.925152
0.0218141,0.907831
0.0218367,0.888908
0.0218594,0.868457
0.0218821,0.846558
0.0219048,0.823298
0.0219274,0.79877
0.0219501,0.773067
0.0219728,0.74629
0.0219955,0.718546
0.0220181,0.689943
0.0220408,0.660594
0.0220635,0.630614
0.0220862,0.60012
0.0221088,0.569234
0.0221315,0.538075
0.0221542,0.506768
0.0221769,0.475433
0.0221995,0.444195
0.0222222,0.413176
0.0222449,0.382498
0.0222676,0.352282
0.0222903,0.322645
0.0223129,0.293705
0.0223356,0.265576
0.0223583,0.238368
0.022381,0.212187
0.0224036,0.187137
0.0224263,0.163315
0.022449,0.140816
0.0224717,0.119729
0.0224943,0.100133
0.022517,0.0821076
0.0225397,0.0657229
0.0225624,0.0510438
0.022585,0.0381269
0.0226077,0.0270207
0.0226304,0.0177699
0.0226531,0.0104133
